id	taxon	S10_Z00	S10_Z01	S10_Z03	S10_Z05	S11_Z00	S11_Z01	S11_Z03	S11_Z05	S12_Z00	S12_Z03	S12_Z05	S13_Z00	S13_Z01	S13_Z03	S13_Z07	S13_Z09	S14_Z00	S14_Z01	S14_Z03	S14_Z05	S14_Z07	S14_Z09	S15_Z00	S15_Z01	S15_Z03	S15_Z05	S15_Z07	S16_Z00	S16_Z01	S16_Z03	S16_Z05	S16_Z07	S17_Z00	S17_Z01	S17_Z03	S17_Z05	S17_Z07	S17_Z09	S18_Z00	S18_Z01	S18_Z03	S18_Z05	S18_Z07	S18_Z09	S19_Z00	S19_Z01	S19_Z03	S19_Z05	S19_Z07	S19_Z09	S1_Z00	S1_Z01	S1_Z05	S20_Z00	S20_Z01	S20_Z03	S20_Z05	S20_Z07	S20_Z09	S21_Z00	S21_Z01	S21_Z05	S21_Z07	S21_Z09	S24_Z00	S24_Z01	S24_Z03	S24_Z05	S24_Z07	S24_Z09	S25_Z00	S25_Z01	S25_Z03	S25_Z05	S25_Z07	S25_Z09	S26_Z00	S26_Z01	S26_Z03	S26_Z05	S26_Z07	S26_Z09	S27_Z00	S27_Z01	S27_Z03	S27_Z05	S27_Z07	S27_Z09	S28_Z00	S28_Z01	S28_Z03	S28_Z05	S28_Z07	S28_Z09	S29_Z00	S29_Z01	S29_Z03	S29_Z05	S29_Z07	S29_Z09	S2_Z00	S2_Z01	S2_Z03	S2_Z05	S30_Z00	S30_Z01	S30_Z03	S30_Z05	S30_Z07	S30_Z09	S31_Z00	S31_Z01	S31_Z03	S31_Z05	S31_Z07	S31_Z09	S32_Z00	S32_Z01	S32_Z03	S32_Z05	S32_Z07	S32_Z09	S33_Z00	S33_Z01	S33_Z03	S33_Z05	S33_Z07	S33_Z09	S34_Z00	S34_Z01	S34_Z03	S34_Z05	S34_Z07	S34_Z09	S3_Z00	S3_Z01	S3_Z03	S3_Z05	S4_Z00	S4_Z01	S4_Z05	S5_Z00	S5_Z01	S5_Z05	S5_Z07	S5_Z08	S5_Z09	S5_Z10	S6_Z00	S6_Z05	S7_Z00	S7_Z01	S7_Z03	S7_Z05	S8_Z00	S8_Z01	S8_Z03	S8_Z05	S9_Z00	S9_Z01	S9_Z03	S9_Z05
meta_mOTU_v31_13195	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Gammaproteobacteria order incertae sedis; f__Gammaproteobacteria fam. incertae sedis; g__Gammaproteobacteria gen. incertae sedis; s__Gammaproteobacteria species incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92E-05	2.67E-05	1.59E-05	0	0	0	0	0	0	0	0.0026408328	0.002510483	0.0014496413	7.00E-05	4.46E-05	1.84E-05	0.0024402686	0.0020005741	0.0001839795	1.30E-05	1.90E-05	4.05E-05	0.0046593719	0.0050890339	6.87E-05	2.66E-05	1.21E-05	5.94E-05	0.0029141283	0.000889597	1.51E-05	0	0	4.11E-05	0.0024501277	0.0001367486	2.99E-05	1.24E-05	3.45E-05	5.00E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
meta_mOTU_v31_13197	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Pelagibacterales; f__Pelagibacteraceae; g__Pelagibacteraceae gen. incertae sedis; s__Pelagibacteraceae species incertae sedis	0	0	0	0.0007638062	0	0	0	0	0	0.0007704727	0.0010707487	0	0	0	0.0005052397	0	0	0	0	0.0003078236	0.0008850063	0	0	0	0	0.0004171011	0.000510108	0	0	0	0.0009887481	0.0002955321	0	0	0.0014562762	0.0005672474	0.0001702363	0	0	0	7.05E-05	9.52E-05	0	0	0	0	0.0012658798	0.0007829529	0	0	0	0	0	0	0	0.0002169427	0.0003868614	4.85E-05	0	0	0	0.0002255676	0	0	0.0001917921	0.0011307509	0.0008217514	0.0004878656	0.00015001	0	0	0	0	0.0018383569	0.0003709791	0	0	0	0	0.0008747426	0.0002247685	0	0	5.48E-05	0.0002492757	0.0005306635	1.38E-05	0	0	0	0.0001283535	0.00023008	0.0002862848	0	0	0	0	0.0006973841	0.0003112374	0	0	0	0	0	0	5.24E-05	8.12E-05	0.0003888692	0	0	0	0	0.0001599885	0.0004264267	0	0	0	3.96E-05	0	0	0	0	0	8.19E-05	0	0	0	0	3.96E-05	0.0006160637	0.0001621816	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001858283	0.0001867642	0.0001582155	0.0001503106	0	0	0	0	0	0	0	0	3.95E-05	0	0	0	0	0
meta_mOTU_v31_13198	k__Bacteria; p__Proteobacteria; c__Proteobacteria class incertae sedis; o__Proteobacteria order incertae sedis; f__Proteobacteria fam. incertae sedis; g__Proteobacteria gen. incertae sedis; s__Proteobacteria species incertae sedis	0	0	0	0	0	0	0	0	0	0	0	3.38E-05	0	0	0	0	0	2.92E-05	0.0001166837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001146241	9.43E-05	0	0	0	0	5.76E-05	0.0001137933	5.35E-05	0	0	0	0	0	0	0	0	0	5.36E-05	6.79E-05	5.75E-05	0	0	0	0.0001351758	4.94E-05	0	0	0	0	0	0	0	0	0.0003427558	0.000418163	0.0003097946	0	0	0	0.0006164516	0.0005119379	0	0	0	5.87E-05	0.0013847906	0.0012948721	1.56E-05	0	0	2.42E-05	0.0009994057	6.61E-05	0	0	0	0	0.0010128112	3.12E-05	0	0	0	3.62E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
meta_mOTU_v31_13209	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Cellvibrionales fam. incertae sedis; g__Cellvibrionales gen. incertae sedis; s__Cellvibrionales species incertae sedis	0.0099625684	0.0065973012	0.0005396449	0.0007623965	0.0051597316	0.0066081007	0.0023561466	0.0002716229	0.013205223	0.0009124229	0.0003519666	0.0117320503	0.0144934627	0.0020520822	0.0011398807	0.0001906561	0.004079741	0.0037659008	0.0023740445	0.0007891753	0.000263096	5.70E-05	0.0130410709	0.0128596815	0.0027498193	0.0009364294	0.0001897266	0.0102448221	0.0108573326	0.0020197032	0.0003791913	0.0001038854	0.006856053	0.0047145701	0.0004514051	5.87E-05	4.06E-05	0.0001196726	0.0086015576	0.0057996009	0.0001781951	6.85E-05	5.63E-05	0.0001066321	0.0035819387	0.0039544601	0.0003402832	0.0001108248	0.0001776483	7.96E-05	0.0075021739	0.0076205143	0.0001192479	0.0070494758	0.0084033751	0.0026923254	0.0007478648	0.0003344262	0.0003792358	0.0068464574	0.0062913847	0.0002544767	1.86E-05	4.62E-05	0.0023006422	0.0009021288	0.0001641827	7.55E-05	2.45E-05	6.38E-05	0.0012528305	0.0009118359	0.0002254943	0.0003503407	2.95E-05	2.45E-05	0.0004270847	0.0004658554	0.0006620782	0.0004212426	1.99E-05	0	0.0075791593	0.0083892798	0.0009746101	0.0001574964	0.0005408044	0.0004880366	0.0013773162	0.0018498246	0.0026146276	0.0022831242	7.47E-05	6.31E-05	0.0006183082	0.0005319258	0.0002557593	8.33E-05	4.52E-05	2.61E-05	0.0086905393	0.0101807683	0.0056334168	0.000600326	0.0003662698	0.0008819034	0.0011218749	3.48E-05	0	2.82E-05	0.000880649	0.0008071846	0.0012393359	0.0001847156	9.89E-06	6.33E-05	0.0002968957	0.000289019	4.65E-05	1.32E-05	1.64E-05	0	0.0001693861	0.0012988801	5.94E-05	1.42E-05	0	4.73E-05	0.0010012864	0.0001098617	3.66E-05	3.16E-05	4.02E-05	3.33E-05	0.0105429347	0.0095124247	0.0053815156	0.0030703397	0.0074494948	0.0057147029	0.0037960052	0.0046242947	0.0054664092	0.0003201852	0.0001901101	2.64E-05	2.95E-05	3.50E-05	0.0017267419	0.000118947	0.0011200631	0.002891456	0.0018047993	0.0001476339	0.0074613315	0.0120621981	0.0062197604	0.0002830473	0.0068019475	0.0052180797	0.005069056	0.0052175783
meta_mOTU_v31_13213	k__Bacteria; p__Bacteria phylum incertae sedis; c__Bacteria class incertae sedis; o__Bacteria order incertae sedis; f__Bacteria fam. incertae sedis; g__Bacteria gen. incertae sedis; s__Bacteria species incertae sedis	2.18E-05	2.20E-05	0.000242679	0.0005581841	1.55E-05	3.93E-05	0.0003957116	0.001209975	0	8.56E-05	0.000464111	0	0	0	0.0008691876	3.69E-05	0	0	0	3.33E-05	0.0009596703	2.69E-05	0	0	1.62E-05	8.97E-05	0.0007629267	0	0	2.37E-05	0.0001374943	0.0015610591	0	1.81E-05	0.0004960332	0.0016820685	0.0024327597	9.65E-05	0.0001525369	0.0005799424	0.0019025164	0.0017407149	0.0024526104	0.0009102842	0	0	0.0004074056	0.0012573486	0.0022866878	0.000215361	0	0	0.0003842472	0	0	7.47E-05	0.0018822712	0.0043406965	0.0005457025	0	1.36E-05	0.0037051896	0.0044153711	0.0006647797	0	0.0001429498	0.000779921	0.0020396111	0.0027164508	0.000119526	0	0	1.88E-05	0.0003167821	0.0026221719	0.0001025405	0	0	0	0.0004810374	0.002827774	9.73E-05	0	4.08E-05	0.0009583442	0.0027121021	0.0041787821	0.0024145921	0	0	3.52E-05	0.0003523272	0.0019542849	0.0001777914	0	0	0	0.0003185414	0.0018525373	0.0001025377	0	0	0.0001146374	0.0002185133	0	0	2.99E-05	0.0010225027	0.0030500197	0.0002190439	0	0	0.0001626831	0.0018577239	0.0047336063	0.0009756485	0	0	0.0046680887	0.0067525283	0.0048492971	0.0018177109	0	0.0001182909	0.0036307699	0.0046196253	0.0038436777	0.0021633177	0	0.0001709789	0.005475033	0.0057578273	0.0043937532	0.0027703429	0	0	7.39E-05	2.59E-05	0	0	0	0	0	5.71E-05	9.19E-05	8.40E-05	0.0001403584	0.0001273339	0	0.001294981	0	2.06E-05	0.0005300088	0.0011129919	0	0	4.77E-05	0.0001360032	0	1.80E-05	1.78E-05	1.27E-05
meta_mOTU_v31_13215	k__Archaea; p__Euryarchaeota; c__Euryarchaeota class incertae sedis; o__Euryarchaeota order incertae sedis; f__Euryarchaeota fam. incertae sedis; g__Euryarchaeota gen. incertae sedis; s__Euryarchaeota species incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.24E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
meta_mOTU_v31_13216	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Alphaproteobacteria order incertae sedis; f__Alphaproteobacteria fam. incertae sedis; g__Alphaproteobacteria gen. incertae sedis; s__Alphaproteobacteria species incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.39E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.70E-05	1.44E-05	2.82E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
meta_mOTU_v31_13217	k__Bacteria; p__Proteobacteria; c__Proteobacteria class incertae sedis; o__Proteobacteria order incertae sedis; f__Proteobacteria fam. incertae sedis; g__Proteobacteria gen. incertae sedis; s__Proteobacteria species incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.02E-05	0	0	0	0	0	1.33E-05	2.18E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.18E-05	0	0	0	0	0	0	2.11E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
meta_mOTU_v31_13229	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacteriaceae gen. incertae sedis; s__Flavobacteriaceae species incertae sedis	0	0	0	0	0	0	0	0	0	0.0001471842	0.0004288034	0	0	0	0	0	0	0	0	0	0.0004010822	0	0	0	0	0.0002107533	9.69E-05	0	0	0	0.0001001996	0.0001462472	0	0	0.0001437029	0.0002333683	0.0002484248	0	0	0	8.03E-05	0.0001724847	0	0	0	0	0.0001688262	0.000452152	0.000230549	0	0	0	0	0	0	8.08E-05	0.0003155839	8.45E-05	0	0	0	0.0001652185	0	0	3.03E-05	5.16E-05	0.0003167954	0.0002812402	0.0001880597	0	0	0	2.33E-05	4.00E-05	0	0	0	0	0	6.22E-05	0.0002186689	0	0	0	0.0001731848	0.0003131928	0	0	0	0	1.17E-05	1.53E-05	0.0002209557	0	0	0	5.02E-05	0	0.0001335844	0	0	0	0	0	0	0	4.63E-05	0.000280889	6.04E-05	0	0	0	0	0.0001069177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.48E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
meta_mOTU_v31_13230	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Cryomorphaceae; g__Cryomorphaceae gen. incertae sedis; s__Cryomorphaceae species incertae sedis	4.28E-05	0.0001020613	0.0001959065	0.0004094211	0.000107142	0.0001201868	0.000151114	0.0001169503	0	0.0018874591	0.0019166086	0	5.24E-05	0.0050346093	0.0012802396	3.37E-05	0	0	0.0006192842	0.0007410037	0.0002493184	4.75E-05	1.85E-05	3.31E-05	0.0014823378	0.0011639058	0.0003463119	5.89E-05	0.0001122799	0.0013322721	0.0023935267	3.27E-05	0	0	7.88E-05	3.93E-05	6.39E-05	0	0	0	0	0	0	0	0	0	5.29E-05	6.51E-05	5.25E-05	0	0	2.66E-05	0.0001261701	0	0	1.76E-05	6.04E-05	0	0	0	0	2.01E-05	0	0	1.10E-05	4.19E-05	0.0001476857	2.06E-05	1.53E-05	0	0	0	0.000134516	8.65E-05	7.12E-05	0	0	0	0	4.60E-05	1.99E-05	0	0	0	0.0001020696	2.93E-05	0	0	0	0	2.96E-05	4.98E-05	4.70E-05	0	0	0	8.63E-05	3.35E-05	7.18E-05	0	0	0	6.06E-05	0.0001031041	1.83E-05	4.15E-05	0.0010553813	0.0001083813	0	0	0	0.0001233862	0.001284292	0.0005205913	0	0	0	5.55E-05	0.0003728224	0	0	0	0	0.0005344112	0.0003636151	3.06E-05	0	0	0	0.0028895394	0.0001308679	0	1.69E-05	0	0	0	0.000124151	4.44E-05	0	0	5.54E-05	0	0	0.0001186385	4.89E-05	2.32E-05	9.69E-06	0	0	0	0	7.51E-05	6.60E-05	2.77E-05	0	2.51E-05	0.0001388617	0.0002850764	0.0001360141	7.27E-05	8.04E-05	7.90E-05
meta_mOTU_v31_13231	k__Archaea; p__Euryarchaeota; c__Euryarchaeota class incertae sedis; o__Euryarchaeota order incertae sedis; f__Euryarchaeota fam. incertae sedis; g__Euryarchaeota gen. incertae sedis; s__uncultured Candidatus Thalassoarchaea euryarchaeote	0.0001674623	0.0002136132	0	1.85E-05	0.0062679538	0	0	0	6.98E-05	6.71E-05	3.25E-05	0.0003835075	0.0007200808	0.0002880993	4.65E-05	0	0.0191322676	0.0017882365	0.0038553978	0.0007575498	5.92E-05	3.06E-05	0.0010756227	0.0009008705	0.0008840179	0.0001757256	0	0.0003528854	0.000326341	0.0003395531	6.32E-05	0	0.0014373378	0.0017851065	0.0001189854	0	1.77E-05	4.17E-05	0	0	0	0	0	0	0.012378309	0.0137338973	0.0005635725	3.58E-05	0.0003341955	8.70E-05	0.0006061601	0.0011860317	0	0.0050650227	0.002772393	0.0006441094	3.88E-05	8.51E-05	5.72E-05	0.0034424143	0.003390883	0.0001207801	0	2.02E-05	0.0076567731	0.0011443536	8.21E-05	2.96E-05	1.94E-05	4.62E-05	0.0166794075	0.013906251	0.0017488601	0.0002196352	3.73E-05	0.0001097664	0.0130529995	0.0197772175	0.0096040005	0.0006714154	3.46E-05	7.40E-05	4.21E-05	5.67E-05	4.57E-05	0	0	0	0.0073932691	0.0098594497	0.006470749	0.0017506227	7.97E-05	7.93E-05	0.0060235807	0.0078019516	0.0026557905	0.0002454539	3.76E-05	0.0001220134	0.0029497519	0.0032191526	0.0017882529	0.0001688635	0.0082213008	0.0111297089	0.0087799686	0.0002640041	3.63E-05	2.52E-05	0.0006810063	0.0021251813	0.0004398219	7.09E-05	0	2.93E-05	0.0027695027	0.005395997	0.0001426066	2.12E-05	0	4.06E-05	0.0064297755	0.0078502106	0.0001615639	2.91E-05	1.38E-05	8.96E-05	0.0069606956	0.00027341	5.29E-05	2.66E-05	3.39E-05	5.93E-05	0.0033363708	0.0021459282	0.0025168093	0.0025516272	0.004244299	0.005015518	0.0043167188	0.0019795292	0.0017022889	3.12E-05	7.32E-05	1.38E-05	3.62E-05	0	0.0007952382	0	0.0008506835	0.0043383887	0.0024092025	5.31E-05	0.0149910606	0.0170063875	0.0152342423	0.0001562685	0.0002218199	0.0001395139	0.0001409364	0.0001817955
meta_mOTU_v31_13234	k__Bacteria; p__Chloroflexi; c__Chloroflexi class incertae sedis; o__Chloroflexi order incertae sedis; f__Chloroflexi fam. incertae sedis; g__Chloroflexi gen. incertae sedis; s__Chloroflexi species incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.18E-05	0	0	0	5.48E-05	0	1.92E-05	0	0	0	0	0	4.03E-05	0	0	0	0	0	0	0	0	0.000138177	2.12E-05	0	0	4.14E-05	0.0001379169	0	0	0	0	0	3.30E-05	0	0	0	0	0	2.32E-05	0	0	0	0	0	4.77E-05	0	0	0	0	0	0.0003315597	1.99E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.74E-05	0	0	0	0	5.36E-05	0.0010441191	9.59E-05	0	0	0.0006666092	0.0008789473	0.0005291117	0.0001235627	0	1.86E-05	0.0008136539	0.0012437923	0.0006049204	0.0002741633	0	1.73E-05	0.000883358	0.0011762807	0.0008210202	0.000392738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
meta_mOTU_v31_13235	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Porticoccaceae; g__Porticoccaceae gen. incertae sedis; s__Porticoccaceae species incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.95E-05	1.53E-05	0.0002403029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.20E-05	3.01E-05	2.21E-05	2.73E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.29E-05	3.23E-05	4.26E-05	5.38E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
meta_mOTU_v31_13236	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Pelagibacterales; f__Pelagibacteraceae; g__Pelagibacteraceae gen. incertae sedis; s__Pelagibacteraceae species incertae sedis	0	0	0	0	0	0	0	0	0	0	2.92E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.17E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.66E-05	0	0	0	4.04E-05	3.79E-05	0	0	0	0	0	5.37E-05	0	0	0	0	0	3.34E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
meta_mOTU_v31_13246	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Gammaproteobacteria order incertae sedis; f__Gammaproteobacteria fam. incertae sedis; g__Gammaproteobacteria gen. incertae sedis; s__Gammaproteobacteria species incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.42E-05	2.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.80E-05	5.27E-05	1.37E-05	0	0	0	8.09E-05	5.84E-05	1.27E-05	0	0	0	0	0	0	0	0.0014108929	0.0012691155	0.0005264166	3.67E-05	0	2.82E-05	0.0002778436	0.0004879266	4.00E-05	0	0	2.47E-05	0.0051727459	0.0058826449	0.0001090595	3.41E-05	0	0.0001114377	0.0065900495	0.0002245336	1.29E-05	2.47E-05	3.65E-05	9.96E-05	0.0009353263	3.46E-05	0	0	0	1.91E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
meta_mOTU_v31_13249	k__Bacteria; p__Chloroflexi; c__Chloroflexi class incertae sedis; o__Chloroflexi order incertae sedis; f__Chloroflexi fam. incertae sedis; g__Chloroflexi gen. incertae sedis; s__Chloroflexi species incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.36E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.37E-05	0	0	0	0	0	0	0	0	0	0	0	1.75E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.87E-05	0	0	0	0	0	0.0002418884	0	0	0	0	0	0.0001813777	0	0	0	0	0	0	0	0	0	0	0	0.0002015463	0	0	0	0	0	0.0002037022	0	0	0	0	0	0	0	0	0	0.0001507697	0	0	0	0	0	0.0001002584	0	0	0	0	0	2.04E-05	0	0	0	0	0	2.93E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
meta_mOTU_v31_13250	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Pelagibacterales; f__Pelagibacteraceae; g__Pelagibacteraceae gen. incertae sedis; s__Pelagibacteraceae species incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.83E-05	2.38E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
meta_mOTU_v31_13257	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rhodobacteraceae gen. incertae sedis; s__Rhodobacteraceae species incertae sedis	0.0007411505	0.0009582425	0.0016580319	0.0017227555	0.0022936641	0.0023310447	0.0021797973	0.0015203534	0.0005399229	0.0015518112	0.000601336	0.0001766742	0.0002929249	0.0029967154	0.0011415289	0	0	0.0003488696	0.0018781739	0.0032039182	0.0005289093	1.90E-05	0.0009706886	0.0011017244	0.002608325	0.0021785203	0.0002560323	0.001451517	0.0017873346	0.0024461451	0.0023371579	0.0003183671	0.0009567218	0.0011883035	0.0009832921	0.0001934695	0	0	0.0001532017	0.0001028298	1.45E-05	5.33E-05	0	0	0.0004630687	0.000579431	0.0011777498	0.0004307602	4.01E-05	1.74E-05	0.0009995904	0.0012213117	0.000914514	0.0005840078	0.0006739416	0.0015999971	0.0002443045	1.92E-05	3.97E-05	0.0006088396	0.0006318731	0.0001407172	0	0	0.0009944543	0.0013394535	0.0008936615	0.0001197666	0	1.75E-05	0.0001600618	0.0002801843	0.0013130079	0.0018360544	5.84E-05	0	0.0001750884	0.0001629768	0.0014561126	0.0010558949	5.88E-05	0	5.05E-05	0.0002698646	0.0003203249	0.0002523241	0	3.32E-05	8.84E-05	0.000162846	0.0006615625	0.0004675025	7.44E-05	1.82E-05	7.31E-05	7.15E-05	0.0012029744	0.0008123742	3.97E-05	1.61E-05	0.000763382	0.0007454671	0.0009850209	0.001827778	2.97E-05	1.67E-05	5.51E-05	6.68E-05	0	0	0	0	3.13E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0005837595	0.0006952304	0.0022519654	0.0030318188	0.0006024978	0.000693788	0.0019432928	0.0002741766	0.0003133466	0.0037384413	0.0033852288	0.0022592495	0.0020028236	0.0020752306	0.0003454285	6.36E-05	0.0001745786	0.0014664173	0.000834655	0.0001089906	0.0003870688	0.0006263504	0.0011114627	0.0020394913	0.0009010935	0.0013412001	0.001764463	0.0020406622
meta_mOTU_v31_13258	k__Archaea; p__Thaumarchaeota; c__Thaumarchaeota class incertae sedis; o__Thaumarchaeota order incertae sedis; f__Thaumarchaeota fam. incertae sedis; g__Thaumarchaeota gen. incertae sedis; s__Thaumarchaeota species incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.46E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.43E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.11E-05	0	0	0	0	0	5.16E-05	0	0	0	0	0	6.73E-05	0	0	0	0	0	0	0	0	0	0	0	4.60E-05	0	0	0	0	0	3.92E-05	0	0	0	0	0	0	0	0	0	1.41E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
